SMILES,target_0,target_1,target_2
CC(CCCN(CC1=CC=C(C=C1)F)C(=O)C(C)(C)CCl)NC2=C3C(=CC(=C2)OC)C=CC=N3,3.43,,
CC(CCCN(CC1=CC=C(C=C1)F)C(=O)C(C2=CC=CC=C2)C3=CC=CC=C3)NC4=C5C(=CC(=C4)OC)C=CC=N5,0.5720000000000001,,
CC(CCCN(CC1=CC=C(C=C1)F)C(=O)C2=CC(=CC=C2)OC)NC3=C4C(=CC(=C3)OC)C=CC=N4,153.9,,
CC(CCCN(CC1=CC=C(C=C1)F)C(=O)C2=CC=CC=C2F)NC3=C4C(=CC(=C3)OC)C=CC=N4,649.0,,
CC(CCCN(CC1=CC=C(C=C1)F)C(=O)CCC2=CC=CC=C2)NC3=C4C(=CC(=C3)OC)C=CC=N4,361.0,,
CC(CCCN(CC1=CC=C(C=C1)F)C(=O)NC2=CC=C(C=C2)Br)NC3=C4C(=CC(=C3)OC)C=CC=N4,691.0,,
CC(CCCN(CC1=CC=C(C=C1)N(C)C)C(=O)C(Cl)Cl)NC2=C3C(=CC(=C2)OC)C=CC=N3,66.6,,
CC(CCCN(CC1=CC=C(C=C1)N(C)C)C(=O)C2=CC=C(C=C2)F)NC3=C4C(=CC(=C3)OC)C=CC=N4,501.0,,
CC(CCCN(CC1=CC=C(C=C1)N(C)C)S(=O)(=O)C2=CC=CC3=CC=CC=C32)NC4=C5C(=CC(=C4)OC)C=CC=N5,645.0,,
CC(CCCN(CC1=CC=CC=C1OC)C(=O)C(Cl)Cl)NC2=C3C(=CC(=C2)OC)C=CC=N3,554.0,,
CC(CCCN(CC1=CC=CC=C1OC)C(=O)C2=CC(=C(C=C2)Cl)[N+](=O)[O-])NC3=C4C(=CC(=C3)OC)C=CC=N4,18.21,,
CC(CCCN(CC1=CC=CC=C1OC)C(=O)C2=CC(=CC=C2)Br)NC3=C4C(=CC(=C3)OC)C=CC=N4,563.0,,
CC(CCCN(CC1=CC=CC=C1OC)C(=O)C2=CC=C(C=C2)OC)NC3=C4C(=CC(=C3)OC)C=CC=N4,269.8,,
CC(CCCN(CC1=CC=CC=C1OC)C(=O)COCC2=CC=CC=C2)NC3=C4C(=CC(=C3)OC)C=CC=N4,689.0,,
CC(CCCN(CC1=CC=CC=C1OC)C(=O)NC2=CC(=CC=C2)F)NC3=C4C(=CC(=C3)OC)C=CC=N4,840.0,,
CC(CCCN(CC1=CC=CC=C1OC)C(=O)NC2=CC=CC=C2OC)NC3=C4C(=CC(=C3)OC)C=CC=N4,614.0,,
CC(CCCN(CC1=CC=CC=C1OC)S(=O)(=O)C2=CC=C(C=C2)Br)NC3=C4C(=CC(=C3)OC)C=CC=N4,427.0,,
CC(CCCNC1=C2C(=CC(=C1)OC)C=CC=N2)N.Cl.Cl,418.0,,
CC(CCCNC1=C2C(=CC(=C1)OC)C=CC=N2)NC3=CC=NC4=CC5=CC=CC=C5C=C34,49.9,,
CC(CCCNCCO)NC1=C2C=CC(=CC2=NC=C1)Cl,736.0,,
CC(CCCO)NC1=C2C=CC(=CC2=NC=C1)Cl,513.0,,
CC(CN1CCC(CC1)(C2=CC3=C(C=C2)OC(=C3)C(=O)NC4=CC=C(C=C4)OC)O)C5=CC=CC=C5,1978.0,,
CC(CN1CCC(CC1)N2C=C(N=N2)C(=O)N3CCCC3)C4=CC=CC=C4,1025.0,,
CC(CN1CCC2=C(C1)SC(=C2C(=O)OC)S(=O)(=O)NCCN(C)C)C3=CC=CC=C3,1318.0,,
CC(CNC(=O)C1=CC=CC=C1)C(=O)OCC(=O)[C@@]23[C@@H](CC4[C@@]2(C[C@@H]([C@]5(C4CCC6=CC(=O)C=C[C@@]65C)F)O)C)OC(O3)(C)C,158.8,,
CC(CNC(=O)C1=CN(C=C(C1=O)C(=O)NC(C)(C)C)C2CCCCC2)C3=CC=CC=C3,15.0,,
CC(CNCC1=C(C=CC(=C1)C2=C(C=CC(=C2)OC)OC)O)C3=CC=CC=C3,672.0,,
CC/C(=C\C1=[N+](C2=C(S1)C=CC(=C2)OC)CCCS(=O)(=O)O)/C=C\3/N(C4=C(S3)C=CC(=C4)OC)CCCS(=O)(=O)O,1040.0,,
CC/C(=C\C1=[N+](C2=C(S1)C=CC3=CC=CC=C32)C)/C=C\4/N(C5=C(S4)C=CC6=CC=CC=C65)C,6370.0,,
CC1(C(=NNC(=S)N)CC2=C(O1)C=CC3=C2OC(=O)C=C3)C,4190.0,,
CC1(C(=O)N(C2=C(O1)C=CC(=C2)C(=O)N3CCCC3)CCC4=CC=CC=C4)C,1870.0,,
CC1(C(OC(=O)C2(C1=O)CCCCC2)/C=C/C3=CC=CC=C3)C,12.3,,
CC1(C(OC(=O)C2(C1=O)CCCCC2)C=CC3=CC=CC=C3)C,1540.0,,
CC1(C2=C(C3=C(N1)C=CC(=C3)OC)C(=S)N(S2)C4=CC(=CC=C4)OC)C,1476.0,,
CC1(C2=C(C3=C(N1C(=O)C4=CC(=CC=C4)Cl)C=CC(=C3)OC)C(=S)SS2)C,1250.0,,
CC1(C2=C(C3=C(N1C(=O)C4=CC=CC=C4F)C=CC(=C3)OC)C(=S)SS2)C,117.9,,
CC1(C2=C(C3=C(N1C(=O)CSC4=NC5=CC=CC=C5O4)C=C(C=C3)OC)C(=S)SS2)C,392.0,,
CC1(C2=C(C=CC(=C2)OC)N(C1=O)C)CC#N,1062.0,,
CC1(C2=CC=CC=C2N(C13C=CC4=C(O3)C(=CC(=C4)[N+](=O)[O-])CC=C)C5=CC=CC=C5)C,885.0,,
CC1(C2=CC=CC=C2N(C13C=CC4=CC(=C(C(=C4O3)Br)OC)[N+](=O)[O-])C)C,1571.0,,
CC1(C2CC3CC(C2)CC1C3)CNCC4=CC=CC=C4O.Cl,32.6,,
CC1(C2CCC(C2)C1(C)NC(=S)NN=CC3=CC=CC=N3)C,38.2,,
CC1(C2CCC1(C(=O)N(C2=O)CC(CN3C4=C(C=C(C=C4)Cl)C5=C3C=CC(=C5)Cl)O)C)C,119.6,,
CC1(C2CCC1(C(C2)NCC3=CC=CC=C3O)C)C,31.8,,
CC1(C2CCC1(C(C2)OCC[N+]3(CCCC3)CC4=CC=CC=C4)C)C,194.7,,
CC1(C2CCC1(CN(C2)CC(CN3C4=C(C=C(C=C4)Br)C5=C3C=CC(=C5)Br)O)C)C,2197.0,,
CC1(CC(=C(C(=O)C1)/C=N/C2=NC3=C(S2)CCC4=C3C=NN4C5=CC=CC=C5)O)C,1250.0,,
CC1(CC(=C2C=CC3C2C4CC3(C=C4)C5=CC(NC(C5)(C)C)(C)C)CC(N1)(C)C)C,1974.0,,
CC1(CC(=NC2=NON=C2N1)C3=CC=CC=C3)C4=CC=CC=C4,1174.0,,
CC1(CC(=O)N(C2=CC=CC=C2S1)CC(=O)NCCOC)C,19.85,,
CC1(CC(C2=C(C3=CC=CC=C3N=C2C1)NCC4=CC=C(C=C4)Cl)O)C,2110.0,,
CC1(CC(CC(N1)(C)C)N=C2C=C(OC3=C2C=C(C=C3)Cl)C4=CC=CC=C4)C,609.0,,
CC1(CC(CC(N1)(C)C)NC(=O)CC2=CC=C(C=C2)Cl)C,2304.0,,
CC1(CC(CC(N1O)(C)C)NC(=O)C(=O)NC2CC(N(C(C2)(C)C)O)(C)C)C,784.0,,
CC1(CC2(CC(C3=CC(=C(C=C3O2)O)Cl)C4=CC=CC=C4)N=C(N1)SCC=C)C,1520.0,,
CC1(CC23C1CCN2C(C3)C(C4=CC=NC5=CC=CC=C45)OC(=O)C6=CC=CC=C6)C=C.Cl,938.0,,
CC1(CC2=C(C(C(=C(O2)N)C#N)C3=C(C=CC4=C3C=C(C=C4)OC)OC)C(=O)C1)C,864.0,,
CC1(CC2=C(C(C3=C(N2C4=CC(=C(C=C4)Cl)Cl)CC(CC3=O)(C)C)C5=C(C=CC(=C5)OC)OC)C(=O)C1)C,546.0,,
CC1(CC2=C(C(CC(=O)N2)C3=CC=C(C=C3)C(C)(C)C)C(=O)C1)C,1012.0,,
CC1(CC2=C(C(N(C3=CC=CC=C3N2)C(=O)CC4=CC=CC=C4)C5=CC=C(S5)[N+](=O)[O-])C(=O)C1)C,89.8,,
CC1(CC2=C(C(NC3=C2C4=CC=CC=C4C=C3)C5=CC(=C(C=C5)OC)Br)C(=O)C1)C,649.0,,
CC1(CC2=C(C(NC3=C2C4=CC=CC=C4C=C3)C5=CC(=C(C=C5)OC6=C(C=C(C=C6)[N+](=O)[O-])C(F)(F)F)OC)C(=O)C1)C,95.8,,
CC1(CC2=C(C(NC3=CC=CC=C3N2)C4=CC=C(C=C4)N(C)C)C(=O)C1)C,4390.0,,
CC1(CC2=C(C=C(N2C3=CC=CC=C3F)C4=CC=C(C=C4)Br)C(=O)C1)C,1250.0,,
CC1(CC2=C(CO1)SC(=C2C#N)NC(=O)CCl)C,2085.0,,
CC1(CC2=C(CS1)OC3=C2C(=N)N(C=N3)CCN4C=NC5=C(C4=N)C6=C(O5)CSC(C6)(C)C)C,9740.0,,
CC1(CC2=CC(=C(C=C2C(=N1)CCCCCl)OC)OC)C.OS(=O)(=O)O,12500.0,,
CC1(CC2=CC(=C(C=C2C3=NNC(=O)C3=N1)OC)OC)C,793.0,,
CC1(CC2=CC=CC=C2C(=N1)NNC3=NC(CC4=CC(=C(C=C43)OC)OC)(C)C)C,1250.0,,
CC1(CN=C(S1)N2CCN(CC2)CC(COC3=CC=C(C=C3)OCC(CN4CCN(CC4)C5=NCC(S5)(C)C)O)O)C,1250.0,,
CC1(CN=C(S1)NCC2=CC=CC=C2Cl)C,1481.0,,
CC1(N=C(N=C(N1C2=CC(=C(C=C2)OC3=CC=C(C=C3)Cl)Cl)N)N)C.Cl,628.0,,
CC1(N=C(N=C(N1C2=CC(=CC=C2)OC)N)N)C.Cl,498.0,,
CC1(N=C(N=C(N1C2=CC=C(C=C2)Br)N)N)C.Cl,533.0,,
CC1(N=C(N=C(N1C2=CC=C(C=C2)Cl)N)N)C.Cl,884.0,,
CC1(N=C(N=C(N1C2=CC=C(C=C2)F)N)N)C.Cl,1859.0,,
CC1(N=C(N=C(N1C2=CC=C(C=C2)I)N)N)C.Cl,12500.0,,
CC1(N=C(N=C(N1C2=CC=C(C=C2)N(C)C)N)N)C,1250.0,,
CC1(N=C(N=C(N1C2=CC=C(C=C2)OC)N)N)C.Cl,1250.0,,
CC1(N=C(N=C(N1C2=CC=CC=C2)N)N)C.Cl,988.0,,
CC1(O[C@@H]2[C@H](O1)OC(C2O)[C@H](CNC3=C(C=C(C=C3)[N+](=O)[O-])[N+](=O)[O-])O)C,366.0,,
CC12C(C(C3=CC=CC=C3O1)NC(=S)N2C4=CC=CC=C4)C(=O)N(C)C,483.0,,
CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)C(NC6=O)O)NC)OC,194.7,,
CC12C(C3C4=CC=CC=C4C1C5=CC=CC=C35)C(=O)N(C2=O)C6=CC=CC(=C6)C(=O)O,1250.0,,
CC12CC(CN(C1)CC3=CC=CC=C3)(CN(C2)CC4=CC(=CC=C4)Br)C.Cl,819.0,,
CC12CN3CC(C1=O)(CN(C2)C3C4=CC=CC=C4)C,10000.0,,
CC1=C(/C(=C/C2=CC=CC=C2)/C(=O)N1CC=C)C(=O)OC,262.2,,
CC1=C(C(=C(C(=C1C)C)CNC(=S)NN)C)C,11370.0,,
CC1=C(C(=CC=C1)C)N(CC(=O)NCC2=CC=CO2)S(=O)(=O)C,725.0,,
CC1=C(C(=CC=C1)C)N2C3=C(C(=O)N(C(=N3)SCC4=CC(=CC=C4)F)C5=C(C=CC=C5C)C)SC2=S,728.0,,
CC1=C(C(=CC=C1)C)N=C2C3(CCC(CC3)C(C)(C)C)N(C(=N2)SC)C4=CC=C(C=C4)Cl,10000.0,,
CC1=C(C(=CC=C1)C)NC(=O)C(C2=C(C=C(C=C2)Cl)Cl)O,2203.0,,
CC1=C(C(=CC=C1)C)NC(=O)CN2C3=C(C=CC(=C3)C(=O)NC(C)(C)C)OC(C2=O)(C)C,2069.0,,
CC1=C(C(=CC=C1)C)NC(=O)N2CCN(CC2)C3CCCCC3,6560.0,,
CC1=C(C(=CC=C1)C)NC(C)C(=O)NN=C2CN(C3=CC=CC=C23)C(=O)C,1418.0,,
CC1=C(C(=CC=C1)C)OCC(=O)NC2=CC=CC=C2O,1363.0,,
CC1=C(C(=CC=C1)N2C(=C3CS(=O)(=O)CC3=N2)NC(=O)C4=CC(=CC(=C4)C)C)C,358.0,,
CC1=C(C(=CC=C1)N2C(=C3CS(=O)(=O)CC3=N2)NC(=O)C4=CC5=C(C=C4)OCO5)C,1250.0,,
CC1=C(C(=CC=C1)N2C(=CC(=N2)C(C)(C)C)NC(=O)CN(C(C)C)C(=O)/C=C/C3=CC=CC=C3)C,85.5,,
CC1=C(C(=CC=C1)N2CCN(CC2)C3=NC4=CC=CC=C4C5=NN=C(N53)C)C,943.0,,
CC1=C(C(=CC=C1)N=C2C3=C(C(NC4=C3C=C(C(=C4)C)C)(C)C)SS2)C,1618.0,,
CC1=C(C(=CC=C1)NC(=O)CCCN2C3=CC=CC=C3N4C=CC=C4C2=O)C,906.0,,
CC1=C(C(=CC=C1)NC(=O)NC2=CN=CC=C2)NC(=O)NC3=CN=CC=C3,1049.0,,
CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)OCC(=O)N3CC(=O)NC4=CC=CC=C43)C,3820.0,,
CC1=C(C(=CC=C1)NC2=NC3=NON=C3N=C2NN=CC4=CC=CS4)C,4300.0,,
CC1=C(C(=CC=C1)NS(=O)(=O)C2=CC3=C(C=C2)NC(=O)C=C3)C,838.0,,
CC1=C(C(=NC(=C1[N+](=O)[O-])Cl)Cl)C(=O)NC2=CC=C(C=C2)OC,2057.0,,
CC1=C(C(=NC(=N1)C2=CC=CC=N2)NCCC3=CC=CC=C3)Cl,1508.0,,
CC1=C(C(=NC(=N1)C2=CC=NC=C2)NCCNC3=NC=C(C=C3)C(F)(F)F)Cl,1250.0,,
CC1=C(C(=NC(=N1)NC2=CC(=CC=C2)[N+](=O)[O-])NC3=CC(=CC=C3)[N+](=O)[O-])[N+](=O)[O-],645.0,,
CC1=C(C(=NC2=C(C(=NN12)C)C#N)C)CC3=CC(=CC=C3)F,444.0,,
CC1=C(C(=NC2=C(C(=NN12)C)C3=CC=CC=C3)C)CC(=O)NCC4=CC=CC=N4,9140.0,,
CC1=C(C(=NC2=C1C(=NN2C)C)C)CCC(=O)N3CCCC3,15.8,,
CC1=C(C(=NC2=NC(=NN12)SC)C)CC3=CC(=CC=C3)C(F)(F)F,223.5,,
CC1=C(C(=NC2=NC(=NN12)SC)C)CC3=CC(=CC=C3)F,151.7,,
CC1=C(C(=NN1CC(=O)NC(C)C2=CC=CC=C2)[N+](=O)[O-])Br,948.0,,
CC1=C(C(=NN1CC(CN2C3=C(C=C(C=C3)Br)C4=C2C=CC(=C4)Br)O)C)Br,177.2,,
CC1=C(C(=NN1CC(CN2C3=C(C=C(C=C3)Cl)C4=C2C=CC(=C4)Cl)O)C)Br,189.9,,
CC1=C(C(=NO1)C)C(=O)N2CCC(CC2)(C3=CC=CC=N3)O,1399.0,,
CC1=C(C(=NO1)C)C(=O)NCC2CC3=C(O2)C(=CC(=C3)C4=CC(=CC=C4)C(=O)OC)Cl,786.0,,
CC1=C(C(=NO1)C)S(=O)(=O)N(CC(C)C)C(C2=CC=CC=C2)C(=O)NC(CN3CCCC3)C4=CC=CC=C4,1655.0,,
CC1=C(C(=NO1)C)S(=O)(=O)N(CC2=CC=CC=C2)CC(CN3CCC(C3)NC(=O)C4=CC=C(C=C4)F)O,12.12,,
CC1=C(C(=NO1)C)S(=O)(=O)N(CC2=CC=CC=C2)CC(CN3CCC(C3)NC(=O)C4=CC=CC5=CC=CC=C54)O,6.52,,
CC1=C(C(=NO1)C)S(=O)(=O)N(CC2=CC=CC=C2)CC(CN3CCC(C3)NC(=O)C4=CC=CC=C4Cl)O,99.7,,
CC1=C(C(=NO1)C)S(=O)(=O)N(CC2=CC=CC=C2)CC(CN3CCC(C3)NC(=O)CC4=CC=CS4)O,141.0,,
CC1=C(C(=NO1)C)S(=O)(=O)N(CCOC)C(C)C(=O)NC(CN2CCCC2)C3=CC=CC=C3,406.0,,
CC1=C(C(=NO1)C)S(=O)(=O)N(CCOC)CC(CNC(=O)C2=NC3=CC=CC=C3C=C2)O,895.0,,
CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N3CCC(CC3)CNC4=C(N=C5N4C=CC=C5)C6=CC=C(C=C6)F.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,177.8,,
CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)N3CCC(CC3)CNC4=C(N=C5N4C=CC=C5)C6=COC=C6.C(=O)(C(F)(F)F)O.C(=O)(C(F)(F)F)O,225.2,,
CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC3=C(C4=C(S3)CCC4)C(=O)OC,1330.0,,
CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NCCC3=NN=C(N3C4=CC=C(C=C4)F)SC,2408.0,,
CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)NC3=C(C=CC(=C3)Cl)Cl,330.0,,
CC1=C(C(=O)C2=C(N1)C3=CC=CC=C3C=C2)C/C=C(/C)\Cl,1278.0,,
CC1=C(C(=O)C2=C(N1)C3=CC=CC=C3C=C2)CC=C(C)Cl,298.9,,
CC1=C(C(=O)C2=C(N1)C=CC(=C2)Br)CC(C)C,2528.0,,
CC1=C(C(=O)C2=C(N1)C=CC(=C2)Br)CC=C,1785.0,,
CC1=C(C(=O)C2=C(N1)C=CC(=C2)Cl)I,714.0,,
CC1=C(C(=O)C2=CC=CC=C2C1=O)CC(=O)C3=CC(=CC=C3)[N+](=O)[O-],1722.0,,
CC1=C(C(=O)C2=CC=CC=C2C1=O)CC(=O)C3=CC=C(C=C3)Cl,1020.0,,
CC1=C(C(=O)C2=CC=CC=C2C1=O)CC(=O)C3=CC=CC=C3,300.5,,
CC1=C(C(=O)C2=CC=CC=C2C1=O)CC(=O)C3=CC=CS3,290.1,,
CC1=C(C(=O)C2=CC=CC=C2N1)Br,686.0,,
CC1=C(C(=O)C2=CC=CC=C2N1)CC=C,844.0,,
CC1=C(C(=O)C2=CC=CC=C2N1)CC=C(Cl)Cl,514.0,,
CC1=C(C(=O)C=C2C1=CC=C3[C@]2(CC[C@@]4([C@@]3(CC[C@@]5([C@H]4C[C@](CC5)(C)C(=O)OC)C)C)C)C)O,820.0,,
CC1=C(C(=O)N(N1)C2=CC=CC=C2)C(=O)CN(C(C)C)C(=O)C3=CC4=C(C=C3)OCO4,1250.0,,
CC1=C(C(=O)N(N1)C2=CC=CC=C2)N=NC3=C(C=C(C=C3Br)Br)Br,1050.0,,
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C(C3=CC(=C(C(=C3)Cl)OCC4=CC=CC=C4)OC)C5=C(N(N(C5=O)C6=CC=CC=C6)C)C,456.0,,
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C(C(F)(F)F)(OC)F,1101.0,,
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)COC3=CC=C(C=C3)OC,1165.0,,
CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=S)N3CCOCC3,1250.0,,
CC1=C(C(=O)NC(=O)N1)S(=O)(=O)NC2=CC3=C(C=C2)OC(=N3)C4=CC=NC=C4,10000.0,,
CC1=C(C(=O)NN1)C(C2=CC=CC=C2OC)C3=C(NNC3=O)C,1100.0,,
CC1=C(C(=O)NO1)CC(C(=O)O)N.Br,302.0,,
CC1=C(C(=O)O[C@H](C1)[C@@H](C)[C@H]2CC[C@@H]3[C@@]2(CCC4[C@H]3C[C@@H]5[C@]6([C@@]4(C(=O)C=C[C@@H]6O)C)O5)C)CO,1684.0,,
CC1=C(C(C(=C(N1)C)C(=O)OCCC(C)C)C2=CC=CC=C2)C(=O)OCCC(C)C,1631.0,,
CC1=C(C(C(=C(N1)SCC(=O)NC2=C(C=CC(=C2)Cl)OC)C#N)C3=CC=CC=C3)C(=O)NC4=CC=CC=C4,1911.0,,
CC1=C(C(C(=C(N1C)C)C(=O)OC)C2=CC=C(C=C2)[N+](=O)[O-])C(=O)OC,2261.0,,
CC1=C(C(C(=C(N1C2=CC=C(C=C2)N(C)C)C)C(=O)OC)C3=CC=C(C=C3)Br)C(=O)OC,1221.0,,
CC1=C(C(C(=C2N1CCS2)C#N)C3=CC=CO3)C(=O)OCC=C,1250.0,,
CC1=C(C(C2=C(N1)C3=CC=CC=C3C2=O)C4=CC(=C(C=C4)OCC#N)OC)C(=O)OC,1534.0,,
CC1=C(C(C2=C(N1)CC(CC2=O)(C)C)C3=CC(=C(C=C3)OC)Br)C(=O)OC4CCCC4,1552.0,,
CC1=C(C(C2=C(N1)CC(CC2=O)(C)C)C3=CC=C(C=C3)[N+](=O)[O-])C(=O)OC(C)C,255.4,,
CC1=C(C(C2=C(N1)CC(CC2=O)(C)C)C3=CC=CC=C3F)C(=O)OC(C)C,1909.0,,
CC1=C(C(C2=C(N1)CC(CC2=O)(C)C)C3=CC=CC=C3[N+](=O)[O-])C(=O)OC,5970.0,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=C(C(=CC=C4)Cl)Cl)C(=O)OC,93.7,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=C(C(=CC=C4)Cl)Cl)C(=O)OC(C)C,18.07,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=C(C(=CC=C4)Cl)Cl)C(=O)OCCOC,58.0,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=C(C=C(C=C4)Cl)Cl)C(=O)OC,14.28,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=C(C=C(C=C4)Cl)Cl)C(=O)OC(C)C,3.91,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=C(C=C(C=C4)Cl)Cl)C(=O)OCCOC,13.13,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC(=CC=C4)Br)C(=O)OC(C)C,41.6,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC(=CC=C4)Cl)C(=O)OC(C)C,31.8,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC(=CC=C4)Cl)C(=O)OC5CCCC5,75.8,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC(=CC=C4)O)C(=O)OC,50.0,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=C(C=C4)Br)C(=O)OC,181.2,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=C(C=C4)Cl)C(=O)OC5CCCC5,16.66,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=C(C=C4)F)C(=O)OC,14.01,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=C(C=C4)F)C(=O)OC(C)C,13.05,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=C(C=C4)F)C(=O)OC5CCCC5,19.26,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=C(C=C4)F)C(=O)OC5CCCCC5,53.0,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=C(C=C4)F)C(=O)OCCOC,17.74,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=C(C=C4)SC)C(=O)OC5CCCC5,36.5,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=C(C=C4)[N+](=O)[O-])C(=O)OC,704.0,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=C(C=C4)[N+](=O)[O-])C(=O)OC(C)C,31.8,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=C(C=C4)[N+](=O)[O-])C(=O)OC5CCCC5,14.75,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=C(C=C4)[N+](=O)[O-])C(=O)OC5CCCCC5,61.7,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=CC=C4Br)C(=O)OC,73.1,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=CC=C4Br)C(=O)OC(C)C,7.84,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=CC=C4Cl)C(=O)OC(C)C,4.11,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=CC=C4Cl)C(=O)OC5CCCC5,7.38,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=CC=C4Cl)C(=O)OCCOC,13.25,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=CC=C4F)C(=O)OC,30.56,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=CC=C4F)C(=O)OC(C)C,33.2,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=CC=C4F)C(=O)OC5CCCC5,11.95,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=CC=C4F)C(=O)OCCOC,11.8,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=CC=C4OC)C(=O)OC(C)C,39.8,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=CC=C4OC)C(=O)OC5CCCC5,72.8,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC(=C(C=C3)OC)OC)C4=CC=CS4)C(=O)OC,70.9,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC=C(C=C3)Cl)C4=CC(=C(C=C4)OCC5=CC=CC=C5)OC)C(=O)OCCC6=CC=CC=C6,1582.0,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Br)C(=O)OC(C)C,404.0,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)Cl)C(=O)OC5CCCC5,487.0,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)F)C(=O)OC,98.2,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)F)C(=O)OC(C)C,91.3,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC=C(C=C3)Cl)C4=CC=C(C=C4)[N+](=O)[O-])C(=O)OC(C)C,56.3,,
CC1=C(C(C2=C(N1)CC(CC2=O)C3=CC=C(C=C3)Cl)C4=CC=CC=C4)C(=O)OC,152.0,,
